name,t,x,y,z,vx,vy,vz,E,L
Sun,1.45066e+09,1.53618e+09,2.36698e+10,0,-9.65794,10.0648,0,-1.97701e+35,3.14144e+43
Mercury,1.45066e+09,7.53235e+09,8.01022e+10,0,-48164.5,4082.39,0,-1.97701e+35,3.14144e+43
Venus,1.45066e+09,7.69814e+10,-5.38103e+10,0,25098.6,24430,0,-1.97701e+35,3.14144e+43
Earth,1.45066e+09,1.44977e+11,-1.88494e+10,0,8465.86,28581.1,0,-1.97701e+35,3.14144e+43
Moon,1.45066e+09,1.44776e+11,-1.85286e+10,0,7605.1,28008.9,0,-1.97701e+35,3.14144e+43
Mars,1.45066e+09,-1.80266e+11,-1.1086e+11,0,14372.5,-19539.5,0,-1.97701e+35,3.14144e+43
Jupiter,1.45066e+09,5.46545e+11,-5.32756e+11,0,9315.46,9152.56,0,-1.97701e+35,3.14144e+43
Saturn,1.45066e+09,-1.36621e+12,-4.28001e+11,0,3017.06,-9075.97,0,-1.97701e+35,3.14144e+43
Uranus,1.45066e+09,-2.6759e+12,-9.08739e+11,0,2245.34,-6473.58,0,-1.97701e+35,3.14144e+43
Neptune,1.45066e+09,-8.33728e+11,4.3971e+12,0,-5362.67,-1052.53,0,-1.97701e+35,3.14144e+43
Sun,1.51373e+09,1.26199e+09,2.41241e+10,0,1.53937,6.1712,0,-1.97701e+35,3.14144e+43
Mercury,1.51373e+09,2.62558e+10,-2.73151e+10,0,43543.1,20097.8,0,-1.97701e+35,3.14144e+43
Venus,1.51373e+09,7.63445e+10,1.01932e+11,0,-25220,24316.9,0,-1.97701e+35,3.14144e+43
Earth,1.51373e+09,1.44159e+11,-2.01846e+10,0,8820.12,28475.1,0,-1.97701e+35,3.14144e+43
Moon,1.51373e+09,1.43785e+11,-2.02583e+10,0,9022.49,27466.1,0,-1.97701e+35,3.14144e+43
Mars,1.51373e+09,-1.06114e+11,-1.75285e+11,0,21293.9,-11571.8,0,-1.97701e+35,3.14144e+43
Jupiter,1.51373e+09,7.53035e+11,2.2603e+11,0,-3394.22,12624.7,0,-1.97701e+35,3.14144e+43
Saturn,1.51373e+09,-1.06222e+12,-9.44302e+11,0,6482.13,-7051.7,0,-1.97701e+35,3.14144e+43
Uranus,1.51373e+09,-2.50381e+12,-1.30467e+12,0,3200.8,-6056.93,0,-1.97701e+35,3.14144e+43
Neptune,1.51373e+09,-1.16912e+12,4.31769e+12,0,-5267.31,-1464.55,0,-1.97701e+35,3.14144e+43
Sun,1.5768e+09,1.66308e+09,2.47267e+10,0,9.67059,14.3195,0,-1.97701e+35,3.14144e+43
Mercury,1.5768e+09,-4.05717e+10,6.10453e+10,0,-31579.2,-37742.5,0,-1.97701e+35,3.14144e+43
Venus,1.5768e+09,-7.85629e+10,9.70379e+10,0,-23461.8,-26043.3,0,-1.97701e+35,3.14144e+43
Earth,1.5768e+09,1.43996e+11,-2.13595e+10,0,9173.89,28359.2,0,-1.97701e+35,3.14144e+43
Moon,1.5768e+09,1.43918e+11,-2.17358e+10,0,10169.5,28172.2,0,-1.97701e+35,3.14144e+43
Mars,1.5768e+09,-1.09874e+10,-2.01813e+11,0,24158.7,-1444.51,0,-1.97701e+35,3.14144e+43
Jupiter,1.5768e+09,1.93608e+11,7.7889e+11,0,-12657.2,3239.06,0,-1.97701e+35,3.14144e+43
Saturn,1.5768e+09,-5.72206e+11,-1.29112e+12,0,8827.2,-3778.58,0,-1.97701e+35,3.14144e+43
Uranus,1.5768e+09,-2.27372e+12,-1.66985e+12,0,4081.04,-5500.58,0,-1.97701e+35,3.14144e+43
Neptune,1.5768e+09,-1.4975e+12,4.21253e+12,0,-5140.14,-1868.42,0,-1.97701e+35,3.14144e+43
Sun,1.63987e+09,2.21896e+09,2.5997e+10,0,5.78725,25.2446,0,-1.97701e+35,3.14144e+43
Mercury,1.63987e+09,5.89509e+10,1.4564e+10,0,9571.43,46428.5,0,-1.97701e+35,3.14144e+43
Venus,1.63987e+09,-6.71938e+10,-5.67734e+10,0,26855.5,-22526.4,0,-1.97701e+35,3.14144e+43
Earth,1.63987e+09,1.43948e+11,-2.18804e+10,0,9531.72,28241.2,0,-1.97701e+35,3.14144e+43
Moon,1.63987e+09,1.44268e+11,-2.2088e+10,0,10079,29113.6,0,-1.97701e+35,3.14144e+43
Mars,1.63987e+09,8.66817e+10,-1.85061e+11,0,22460.7,8903.81,0,-1.97701e+35,3.14144e+43
Jupiter,1.63987e+09,-5.61545e+11,5.62844e+11,0,-9009.55,-9431.95,0,-1.97701e+35,3.14144e+43
Saturn,1.63987e+09,1.86667e+10,-1.40635e+12,0,9629.72,184.193,0,-1.97701e+35,3.14144e+43
Uranus,1.63987e+09,-1.99103e+12,-1.99587e+12,0,4865.41,-4817.9,0,-1.97701e+35,3.14144e+43
Neptune,1.63987e+09,-1.81687e+12,4.08222e+12,0,-4981.82,-2261.75,0,-1.97701e+35,3.14144e+43
Sun,1.70294e+09,2.22491e+09,2.77156e+10,0,-6.21622,26.8796,0,-1.97701e+35,3.14144e+43
Mercury,1.70294e+09,-5.10804e+10,1.23576e+10,0,13373.4,-47556.2,0,-1.97701e+35,3.14144e+43
Venus,1.70294e+09,8.73398e+10,-3.90058e+10,0,21614.5,27580.1,0,-1.97701e+35,3.14144e+43
Earth,1.70294e+09,1.43347e+11,-2.19403e+10,0,9885.96,28121.2,0,-1.97701e+35,3.14144e+43
Moon,1.70294e+09,1.43661e+11,-2.17168e+10,0,9299.68,28946.3,0,-1.97701e+35,3.14144e+43
Mars,1.70294e+09,1.68037e+11,-1.28357e+11,0,16568.5,17530.1,0,-1.97701e+35,3.14144e+43
Jupiter,1.70294e+09,-7.42568e+11,-2.00244e+11,0,3811.13,-12460.9,0,-1.97701e+35,3.14144e+43
Saturn,1.70294e+09,6.06466e+11,-1.26795e+12,0,8727.38,4142.92,0,-1.97701e+35,3.14144e+43
Uranus,1.70294e+09,-1.66237e+12,-2.27528e+12,0,5535.95,-4025.03,0,-1.97701e+35,3.14144e+43
Neptune,1.70294e+09,-2.12529e+12,3.9275e+12,0,-4793.27,-2642.01,0,-1.97701e+35,3.14144e+43
Sun,1.76602e+09,1.53657e+09,2.91457e+10,0,-13.9356,16.7008,0,-1.97701e+35,3.14144e+43
Mercury,1.76602e+09,4.50379e+10,6.68581e+10,0,-31730.1,35551.7,0,-1.97701e+35,3.14144e+43
Venus,1.76602e+09,6.55488e+10,1.16273e+11,0,-28260.7,20742,0,-1.97701e+35,3.14144e+43
Earth,1.76602e+09,1.42032e+11,-2.22754e+10,0,10233.7,27997.9,0,-1.97701e+35,3.14144e+43
Moon,1.76602e+09,1.41943e+11,-2.19002e+10,0,9251.91,27748.9,0,-1.97701e+35,3.14144e+43
Mars,1.76602e+09,2.17826e+11,-4.28212e+10,0,7620.57,22854.5,0,-1.97701e+35,3.14144e+43
Jupiter,1.76602e+09,-1.65829e+11,-7.31598e+11,0,12739.4,-2785.25,0,-1.97701e+35,3.14144e+43
Saturn,1.76602e+09,1.08647e+12,-8.98864e+11,0,6260.66,7386.23,0,-1.97701e+35,3.14144e+43
Uranus,1.76602e+09,-1.29541e+12,-2.50168e+12,0,6077.87,-3140.66,0,-1.97701e+35,3.14144e+43
Neptune,1.76602e+09,-2.42089e+12,3.74927e+12,0,-4575.47,-3006.85,0,-1.97701e+35,3.14144e+43
Sun,1.82909e+09,7.39593e+08,2.97889e+10,0,-9.10787,4.29303,0,-1.97701e+35,3.14144e+43
Mercury,1.82909e+09,-1.64517e+10,-2.37908e+10,0,46076.5,-15855.7,0,-1.97701e+35,3.14144e+43
Venus,1.82909e+09,-8.8437e+10,9.07092e+10,0,-19785.7,-28960.3,0,-1.97701e+35,3.14144e+43
Earth,1.82909e+09,1.4059e+11,-2.33802e+10,0,10577.5,27863.6,0,-1.97701e+35,3.14144e+43
Moon,1.82909e+09,1.40209e+11,-2.3327e+10,0,10435.1,26852.4,0,-1.97701e+35,3.14144e+43
Mars,1.82909e+09,2.27297e+11,5.53266e+10,0,-2716.19,23927.3,0,-1.97701e+35,3.14144e+43
Jupiter,1.82909e+09,5.81139e+11,-4.89123e+11,0,8694.3,9749.02,0,-1.97701e+35,3.14144e+43
Saturn,1.82909e+09,1.37222e+12,-3.63954e+11,0,2660.2,9318.5,0,-1.97701e+35,3.14144e+43
Uranus,1.82909e+09,-8.98644e+11,-2.66998e+12,0,6479.11,-2186.22,0,-1.97701e+35,3.14144e+43
Neptune,1.82909e+09,-2.70187e+12,3.54857e+12,0,-4329.68,-3354.03,0,-1.97701e+35,3.14144e+43
Sun,1.89216e+09,5.74791e+08,2.99066e+10,0,4.2567,1.66428,0,-1.97701e+35,3.14144e+43
Mercury,1.89216e+09,-3.94297e+09,8.6247e+10,0,-48268.7,-4911.01,0,-1.97701e+35,3.14144e+43
Venus,1.89216e+09,-5.71417e+10,-6.14163e+10,0,29626.4,-18754.8,0,-1.97701e+35,3.14144e+43
Earth,1.89216e+09,1.3974e+11,-2.50092e+10,0,10926.8,27720.8,0,-1.97701e+35,3.14144e+43
Moon,1.89216e+09,1.39547e+11,-2.53455e+10,0,11797.9,27220.7,0,-1.97701e+35,3.14144e+43
Mars,1.89216e+09,1.95308e+11,1.48186e+11,0,-12550,20565,0,-1.97701e+35,3.14144e+43
Jupiter,1.89216e+09,7.37133e+11,2.8168e+11,0,-4219.42,12369.3,0,-1.97701e+35,3.14144e+43
Saturn,1.89216e+09,1.41167e+12,2.41336e+11,0,-1429.43,9584.11,0,-1.97701e+35,3.14144e+43
Uranus,1.89216e+09,-4.81253e+11,-2.77645e+12,0,6730.87,-1183.9,0,-1.97701e+35,3.14144e+43
Neptune,1.89216e+09,-2.9665e+12,3.3266e+12,0,-4057.35,-3681.33,0,-1.97701e+35,3.14144e+43
Sun,1.95523e+09,1.19667e+09,3.02776e+10,0,13.5613,11.4447,0,-1.97701e+35,3.14144e+43
Mercury,1.95523e+09,3.51867e+10,-1.59569e+10,0,39018.8,27623.3,0,-1.97701e+35,3.14144e+43
Venus,1.95523e+09,9.44611e+10,-2.44863e+10,0,17759.6,30204.4,0,-1.97701e+35,3.14144e+43
Earth,1.95523e+09,1.39663e+11,-2.63692e+10,0,11282.6,27577.2,0,-1.97701e+35,3.14144e+43
Moon,1.95523e+09,1.39903e+11,-2.6671e+10,0,12075.5,28215,0,-1.97701e+35,3.14144e+43
Mars,1.95523e+09,1.27892e+11,2.19278e+11,0,-20075.8,13368.9,0,-1.97701e+35,3.14144e+43
Jupiter,1.95523e+09,1.42972e+11,7.96062e+11,0,-12827.2,2395.52,0,-1.97701e+35,3.14144e+43
Saturn,1.95523e+09,1.1975e+12,8.08799e+11,0,-5256.08,8136.83,0,-1.97701e+35,3.14144e+43
Uranus,1.95523e+09,-5.28316e+10,-2.8188e+12,0,6828.35,-156.722,0,-1.97701e+35,3.14144e+43
Neptune,1.95523e+09,-3.21315e+12,3.08466e+12,0,-3760.07,-3986.65,0,-1.97701e+35,3.14144e+43
Sun,2.0183e+09,2.01701e+09,3.14298e+10,0,10.2393,24.1123,0,-1.97701e+35,3.14144e+43
Mercury,2.0183e+09,-4.62758e+10,5.8929e+10,0,-23969.7,-43097.9,0,-1.97701e+35,3.14144e+43
Venus,2.0183e+09,5.38096e+10,1.26319e+11,0,-30755.7,16790.2,0,-1.97701e+35,3.14144e+43
Earth,2.0183e+09,1.39753e+11,-2.69513e+10,0,11637.5,27444.1,0,-1.97701e+35,3.14144e+43
Moon,2.0183e+09,1.40121e+11,-2.68374e+10,0,11352,28419.4,0,-1.97701e+35,3.14144e+43
Mars,2.0183e+09,3.70078e+10,2.55853e+11,0,-23884.3,3640.98,0,-1.97701e+35,3.14144e+43
Jupiter,2.0183e+09,-5.9551e+11,5.31203e+11,0,-8365.73,-9991.94,0,-1.97701e+35,3.14144e+43
Saturn,2.0183e+09,7.6886e+11,1.23706e+12,0,-8127.18,5239.37,0,-1.97701e+35,3.14144e+43
Uranus,2.0183e+09,3.7683e+11,-2.79619e+12,0,6770.28,871.609,0,-1.97701e+35,3.14144e+43
Neptune,2.0183e+09,-3.44032e+12,2.82421e+12,0,-3439.55,-4268.08,0,-1.97701e+35,3.14144e+43
Sun,2.08138e+09,2.29597e+09,3.31271e+10,0,-1.79982,27.3762,0,-1.97701e+35,3.14144e+43
Mercury,2.08138e+09,6.01783e+10,3.19155e+10,0,1013.16,47376.6,0,-1.97701e+35,3.14144e+43
Venus,2.08138e+09,-9.42293e+10,8.15637e+10,0,-15726.9,-31322.7,0,-1.97701e+35,3.14144e+43
Earth,2.08138e+09,1.39296e+11,-2.69919e+10,0,11977,27308.4,0,-1.97701e+35,3.14144e+43
Moon,2.08138e+09,1.39328e+11,-2.66061e+10,0,10973.9,27392.6,0,-1.97701e+35,3.14144e+43
Mars,2.08138e+09,-6.09883e+10,2.50808e+11,0,-23224,-6830.08,0,-1.97701e+35,3.14144e+43
Jupiter,2.08138e+09,-7.26197e+11,-2.41888e+11,0,4618.26,-12190.7,0,-1.97701e+35,3.14144e+43
Saturn,2.08138e+09,2.03232e+11,1.45033e+12,0,-9536.34,1425.57,0,-1.97701e+35,3.14144e+43
Uranus,2.08138e+09,7.97971e+11,-2.70932e+12,0,6558.8,1877.55,0,-1.97701e+35,3.14144e+43
Neptune,2.08138e+09,-3.64659e+12,2.54681e+12,0,-3097.78,-4523.84,0,-1.97701e+35,3.14144e+43
Sun,2.14445e+09,1.87665e+09,3.46271e+10,0,-9.92176,18.7004,0,-1.97701e+35,3.14144e+43
Mercury,2.14445e+09,-4.75596e+10,9.26967e+09,0,22064.1,-44122.4,0,-1.97701e+35,3.14144e+43
Venus,2.14445e+09,-4.31118e+10,-6.36065e+10,0,31850.5,-14606.7,0,-1.97701e+35,3.14144e+43
Earth,2.14445e+09,1.38116e+11,-2.72032e+10,0,12304,27159.6,0,-1.97701e+35,3.14144e+43
Moon,2.14445e+09,1.37774e+11,-2.70319e+10,0,11837.7,26246.1,0,-1.97701e+35,3.14144e+43
Mars,2.14445e+09,-1.47692e+11,2.04444e+11,0,-18160.9,-16072.3,0,-1.97701e+35,3.14144e+43
Jupiter,2.14445e+09,-1.15324e+11,-7.34769e+11,0,12911.5,-1945.42,0,-1.97701e+35,3.14144e+43
Saturn,2.14445e+09,-3.98222e+11,1.41213e+12,0,-9249.82,-2613.74,0,-1.97701e+35,3.14144e+43
Uranus,2.14445e+09,1.20107e+12,-2.5603e+12,0,6199.34,2838.61,0,-1.97701e+35,3.14144e+43
Neptune,2.14445e+09,-3.83068e+12,2.25413e+12,0,-2736.81,-4752.22,0,-1.97701e+35,3.14144e+43
Sun,2.20752e+09,1.32304e+09,3.54457e+10,0,-5.76349,7.86667,0,-1.97701e+35,3.14144e+43
Mercury,2.20752e+09,3.72492e+10,8.02207e+10,0,-37771.1,29261.4,0,-1.97701e+35,3.14144e+43
Venus,2.20752e+09,1.01065e+11,-6.38423e+09,0,13548.9,32299.2,0,-1.97701e+35,3.14144e+43
Earth,2.20752e+09,1.36784e+11,-2.8075e+10,0,12632,26990.7,0,-1.97701e+35,3.14144e+43
Moon,2.20752e+09,1.365e+11,-2.8334e+10,0,13297.9,26226.3,0,-1.97701e+35,3.14144e+43
Mars,2.20752e+09,-2.0611e+11,1.25206e+11,0,-9612.87,-22297.1,0,-1.97701e+35,3.14144e+43
Jupiter,2.20752e+09,6.14884e+11,-4.43348e+11,0,8038.22,10309.3,0,-1.97701e+35,3.14144e+43
Saturn,2.20752e+09,-9.29249e+11,1.13096e+12,0,-7340,-6165.14,0,-1.97701e+35,3.14144e+43
Uranus,2.20752e+09,1.57705e+12,-2.35263e+12,0,5700.79,3733.78,0,-1.97701e+35,3.14144e+43
Neptune,2.20752e+09,-3.99146e+12,1.94795e+12,0,-2358.8,-4951.79,0,-1.97701e+35,3.14144e+43
Sun,2.27059e+09,1.32045e+09,3.58514e+10,0,5.89662,6.92424,0,-1.97701e+35,3.14144e+43
Mercury,2.27059e+09,-5.60694e+09,-2.02159e+10,0,48044.1,-6999.06,0,-1.97701e+35,3.14144e+43
Venus,2.27059e+09,3.99669e+10,1.36799e+11,0,-32728.3,12512.9,0,-1.97701e+35,3.14144e+43
Earth,2.27059e+09,1.3597e+11,-2.93518e+10,0,12975.9,26816.9,0,-1.97701e+35,3.14144e+43
Moon,2.27059e+09,1.361e+11,-2.97128e+10,0,13936.5,27158.6,0,-1.97701e+35,3.14144e+43
Mars,2.27059e+09,-2.24499e+11,2.84998e+10,0,793.069,-24275,0,-1.97701e+35,3.14144e+43
Jupiter,2.27059e+09,7.19736e+11,3.36234e+11,0,-5025.91,12061.4,0,-1.97701e+35,3.14144e+43
Saturn,2.27059e+09,-1.29722e+12,6.57683e+11,0,-4157.75,-8617.42,0,-1.97701e+35,3.14144e+43
Uranus,2.27059e+09,1.91752e+12,-2.09111e+12,0,5075.32,4543.01,0,-1.97701e+35,3.14144e+43
Neptune,2.27059e+09,-4.12792e+12,1.63012e+12,0,-1966.08,-5121.31,0,-1.97701e+35,3.14144e+43
Sun,2.33366e+09,1.95195e+09,3.65787e+10,0,12.3199,17.3157,0,-1.97701e+35,3.14144e+43
Mercury,2.33366e+09,-1.29213e+10,9.08748e+10,0,-46697.2,-13817.2,0,-1.97701e+35,3.14144e+43
Venus,2.33366e+09,-1.00184e+11,7.16618e+10,0,-11379.4,-33155.1,0,-1.97701e+35,3.14144e+43
Earth,2.33366e+09,1.35773e+11,-3.03133e+10,0,13328.5,26653.1,0,-1.97701e+35,3.14144e+43
Moon,2.33366e+09,1.36152e+11,-3.03236e+10,0,13381,27686.3,0,-1.97701e+35,3.14144e+43
Mars,2.33366e+09,-1.99242e+11,-6.65069e+10,0,11041.4,-21614.3,0,-1.97701e+35,3.14144e+43
Jupiter,2.33366e+09,9.31323e+10,8.10255e+11,0,-12953.8,1547.42,0,-1.97701e+35,3.14144e+43
Saturn,2.33366e+09,-1.43864e+12,7.58974e+10,0,-262.101,-9557.42,0,-1.97701e+35,3.14144e+43
Uranus,2.33366e+09,2.2149e+12,-1.78174e+12,0,4337.13,5248.59,0,-1.97701e+35,3.14144e+43
Neptune,2.33366e+09,-4.23921e+12,1.30258e+12,0,-1561.15,-5259.64,0,-1.97701e+35,3.14144e+43
Sun,2.39674e+09,2.6007e+09,3.80574e+10,0,6.06161,28.5383,0,-1.97701e+35,3.14144e+43
Mercury,2.39674e+09,4.44625e+10,-1.44048e+09,0,33231,34178.8,0,-1.97701e+35,3.14144e+43
Venus,2.39674e+09,-2.8852e+10,-6.53213e+10,0,33531.9,-10204.9,0,-1.97701e+35,3.14144e+43
Earth,2.39674e+09,1.35565e+11,-3.05125e+10,0,13668.7,26504.5,0,-1.97701e+35,3.14144e+43
Moon,2.39674e+09,1.35716e+11,-3.01606e+10,0,12742.3,26922.9,0,-1.97701e+35,3.14144e+43
Mars,2.39674e+09,-1.3565e+11,-1.41179e+11,0,19154.5,-14849.7,0,-1.97701e+35,3.14144e+43
Jupiter,2.39674e+09,-6.26296e+11,4.97523e+11,0,-7692.04,-10520,0,-1.97701e+35,3.14144e+43
Saturn,2.39674e+09,-1.3294e+12,-5.12661e+11,0,3675.2,-8829.38,0,-1.97701e+35,3.14144e+43
Uranus,2.39674e+09,2.4626e+12,-1.43153e+12,0,3502.93,5835.59,0,-1.97701e+35,3.14144e+43
Neptune,2.39674e+09,-4.32464e+12,9.67324e+11,0,-1146.49,-5365.85,0,-1.97701e+35,3.14144e+43
Sun,2.45981e+09,2.57344e+09,3.99531e+10,0,-7.30713,29.056,0,-1.97701e+35,3.14144e+43
Mercury,2.45981e+09,-5.00167e+10,5.76304e+10,0,-15456.8,-46915.3,0,-1.97701e+35,3.14144e+43
Venus,2.45981e+09,1.07007e+11,1.18063e+10,0,9113.45,33840.5,0,-1.97701e+35,3.14144e+43
Earth,2.45981e+09,1.34676e+11,-3.02858e+10,0,13983,26344.3,0,-1.97701e+35,3.14144e+43
Moon,2.45981e+09,1.34415e+11,-3.0013e+10,0,13227.4,25630.6,0,-1.97701e+35,3.14144e+43
Mars,2.45981e+09,-4.64787e+10,-1.81436e+11,0,23602.9,-5312.65,0,-1.97701e+35,3.14144e+43
Jupiter,2.45981e+09,-7.05795e+11,-2.82604e+11,0,5414.75,-11862,0,-1.97701e+35,3.14144e+43
Saturn,2.45981e+09,-9.8845e+11,-1.00518e+12,0,6978.15,-6554.73,0,-1.97701e+35,3.14144e+43
Uranus,2.45981e+09,2.65515e+12,-1.04837e+12,0,2591.62,6291.45,0,-1.97701e+35,3.14144e+43
Neptune,2.45981e+09,-4.38368e+12,6.26399e+11,0,-724.676,-5439.29,0,-1.97701e+35,3.14144e+43
Sun,2.52288e+09,1.80977e+09,4.14819e+10,0,-15.03,17.8235,0,-1.97701e+35,3.14144e+43
Mercury,2.52288e+09,5.89756e+10,5.05299e+10,0,-7582.15,46784.2,0,-1.97701e+35,3.14144e+43
Venus,2.52288e+09,2.66139e+10,1.46675e+11,0,-34131.5,8037.09,0,-1.97701e+35,3.14144e+43
Earth,2.52288e+09,1.33028e+11,-3.03938e+10,0,14289.6,26158.7,0,-1.97701e+35,3.14144e+43
Moon,2.52288e+09,1.32681e+11,-3.05415e+10,0,14666.3,25194.7,0,-1.97701e+35,3.14144e+43
Mars,2.52288e+09,5.12141e+10,-1.80271e+11,0,23591.6,5166.86,0,-1.97701e+35,3.14144e+43
Jupiter,2.52288e+09,-6.36386e+10,-7.34082e+11,0,13008.1,-1087.45,0,-1.97701e+35,3.14144e+43
Saturn,2.52288e+09,-4.74574e+11,-1.31483e+12,0,9077.85,-3114.89,0,-1.97701e+35,3.14144e+43
Uranus,2.52288e+09,2.78833e+12,-6.40864e+11,0,1623.61,6606.35,0,-1.97701e+35,3.14144e+43
Neptune,2.52288e+09,-4.41596e+12,2.8189e+11,0,-298.401,-5479.44,0,-1.97701e+35,3.14144e+43
Sun,2.58595e+09,9.59942e+08,4.21885e+10,0,-9.8129,5.43847,0,-1.97701e+35,3.14144e+43
Mercury,2.58595e+09,-4.28031e+10,7.75458e+09,0,29907.2,-39108.6,0,-1.97701e+35,3.14144e+43
Venus,2.58595e+09,-1.04949e+11,6.32823e+10,0,-6862.07,-34394,0,-1.97701e+35,3.14144e+43
Earth,2.58595e+09,1.31264e+11,-3.13286e+10,0,14613.1,25952.8,0,-1.97701e+35,3.14144e+43
Moon,2.58595e+09,1.31262e+11,-3.17077e+10,0,15642.2,25943.1,0,-1.97701e+35,3.14144e+43
Mars,2.58595e+09,1.39559e+11,-1.38333e+11,0,19173.1,14625.5,0,-1.97701e+35,3.14144e+43
Jupiter,2.58595e+09,6.45257e+11,-3.95436e+11,0,7334.48,10803.5,0,-1.97701e+35,3.14144e+43
Saturn,2.58595e+09,1.23125e+11,-1.38607e+12,0,9591.49,894.328,0,-1.97701e+35,3.14144e+43
Uranus,2.58595e+09,2.85921e+12,-2.18127e+11,0,620.062,6773.55,0,-1.97701e+35,3.14144e+43
Neptune,2.58595e+09,-4.42129e+12,-6.40937e+10,0,129.735,-5486.02,0,-1.97701e+35,3.14144e+43
Sun,2.64902e+09,7.42609e+08,4.23976e+10,0,2.99483,3.39119,0,-1.97701e+35,3.14144e+43
Mercury,2.64902e+09,2.79049e+10,9.2753e+10,0,-42613.3,21943.9,0,-1.97701e+35,3.14144e+43
Venus,2.64902e+09,-1.66054e+10,-6.42711e+10,0,34592,-5655.43,0,-1.97701e+35,3.14144e+43
Earth,2.64902e+09,1.30112e+11,-3.27425e+10,0,14956.9,25754.4,0,-1.97701e+35,3.14144e+43
Moon,2.64902e+09,1.30456e+11,-3.28826e+10,0,15367.8,26725.9,0,-1.97701e+35,3.14144e+43
Mars,2.64902e+09,2.02694e+11,-6.31803e+10,0,11207,21326.2,0,-1.97701e+35,3.14144e+43
Jupiter,2.64902e+09,6.98723e+11,3.88544e+11,0,-5798.34,11698.4,0,-1.97701e+35,3.14144e+43
Saturn,2.64902e+09,6.99309e+11,-1.2047e+12,0,8401.94,4775.64,0,-1.97701e+35,3.14144e+43
Uranus,2.64902e+09,2.86625e+12,2.10402e+11,0,-397.183,6789.78,0,-1.97701e+35,3.14144e+43
Neptune,2.64902e+09,-4.39961e+12,-4.09432e+11,0,557.091,-5459.02,0,-1.97701e+35,3.14144e+43
Sun,2.7121e+09,1.23939e+09,4.28787e+10,0,10.7537,12.923,0,-1.97701e+35,3.14144e+43
Mercury,2.7121e+09,4.81652e+09,-1.37312e+10,0,48320.5,1997.32,0,-1.97701e+35,3.14144e+43
Venus,2.7121e+09,1.08498e+11,2.89221e+10,0,4533.88,34738.6,0,-1.97701e+35,3.14144e+43
Earth,2.7121e+09,1.29661e+11,-3.38781e+10,0,15299.5,25577.7,0,-1.97701e+35,3.14144e+43
Moon,2.7121e+09,1.29922e+11,-3.36052e+10,0,14567.3,26304,0,-1.97701e+35,3.14144e+43
Mars,2.7121e+09,2.28973e+11,3.19081e+10,0,1176.64,24059.6,0,-1.97701e+35,3.14144e+43
Jupiter,2.7121e+09,4.26028e+10,8.20507e+11,0,-13032.8,698.128,0,-1.97701e+35,3.14144e+43
Saturn,2.7121e+09,1.15099e+12,-8.01101e+11,0,5700.74,7831.6,0,-1.97701e+35,3.14144e+43
Uranus,2.7121e+09,2.8093e+12,6.35181e+11,0,-1405.3,6654.76,0,-1.97701e+35,3.14144e+43
Neptune,2.7121e+09,-4.35109e+12,-7.52014e+11,0,980.952,-5398.63,0,-1.97701e+35,3.14144e+43
Sun,2.77517e+09,1.83691e+09,4.40722e+10,0,6.19038,23.7163,0,-1.97701e+35,3.14144e+43
Mercury,2.77517e+09,-2.28702e+10,9.44196e+10,0,-43474.4,-22349.5,0,-1.97701e+35,3.14144e+43
Venus,2.77517e+09,1.23533e+10,1.51628e+11,0,-34879.2,3410.45,0,-1.97701e+35,3.14144e+43
Earth,2.77517e+09,1.29289e+11,-3.42836e+10,0,15617.3,25409.8,0,-1.97701e+35,3.14144e+43
Moon,2.77517e+09,1.29146e+11,-3.39381e+10,0,14651.7,25002.8,0,-1.97701e+35,3.14144e+43
Mars,2.77517e+09,2.13037e+11,1.29728e+11,0,-9080.49,22328.5,0,-1.97701e+35,3.14144e+43
Jupiter,2.77517e+09,-6.55324e+11,4.60918e+11,0,-6990.41,-11016.6,0,-1.97701e+35,3.14144e+43
Saturn,2.77517e+09,1.39648e+12,-2.4619e+11,0,1963.08,9497.63,0,-1.97701e+35,3.14144e+43
Uranus,2.77517e+09,2.68964e+12,1.04673e+12,0,-2382.37,6371.1,0,-1.97701e+35,3.14144e+43
Neptune,2.77517e+09,-4.276e+12,-1.08974e+12,0,1398.67,-5305.22,0,-1.97701e+35,3.14144e+43
Sun,2.83824e+09,1.86797e+09,4.56574e+10,0,-5.2901,24.2719,0,-1.97701e+35,3.14144e+43
Mercury,2.83824e+09,5.02268e+10,1.41932e+10,0,26399.2,39543.8,0,-1.97701e+35,3.14144e+43
Venus,2.83824e+09,-1.05911e+11,5.23854e+10,0,-2194.6,-34982.7,0,-1.97701e+35,3.14144e+43
Earth,2.83824e+09,1.28326e+11,-3.43025e+10,0,15911.2,25218.7,0,-1.97701e+35,3.14144e+43
Moon,2.83824e+09,1.27954e+11,-3.4314e+10,0,15925.7,24167.4,0,-1.97701e+35,3.14144e+43
Mars,2.83824e+09,1.57298e+11,2.11984e+11,0,-17675.7,16431.1,0,-1.97701e+35,3.14144e+43
Jupiter,2.83824e+09,-6.83161e+11,-3.23504e+11,0,6192.11,-11484.7,0,-1.97701e+35,3.14144e+43
Saturn,2.83824e+09,1.39102e+12,3.60941e+11,0,-2133.87,9460.91,0,-1.97701e+35,3.14144e+43
Uranus,2.83824e+09,2.50988e+12,1.43586e+12,0,-3307.23,5944.88,0,-1.97701e+35,3.14144e+43
