name,t,x,y,z,vx,vy,vz,E,L
Mars,1.45066e+09,1.33481e+12,-1.0558e+13,0,1135.04,-4887.35,0,1.39955e+33,3.173e+43
Jupiter,1.45066e+09,-8.49459e+12,-5.02149e+12,0,-4005.56,-3584.38,0,1.39955e+33,3.173e+43
Saturn,1.45066e+09,-5.54932e+12,1.61143e+12,0,-6771.31,-527.565,0,1.39955e+33,3.173e+43
Uranus,1.45066e+09,-4.07352e+12,-6.27048e+12,0,-741.893,-5944.92,0,1.39955e+33,3.173e+43
Neptune,1.45066e+09,-1.52089e+12,-2.32248e+12,0,8025,-3806.85,0,1.39955e+33,3.173e+43
Sun,1.51373e+09,0,0,0,0,-15.989,0,1.57529e+33,3.17406e+43
Mercury,1.51373e+09,8.86095e+11,2.2165e+13,0,606.753,18274.2,0,1.57529e+33,3.17406e+43
Venus,1.51373e+09,2.09261e+12,-1.11422e+13,0,1278.95,-5022.82,0,1.57529e+33,3.17406e+43
Earth,1.51373e+09,9.07103e+12,-7.91558e+11,0,5493.77,-4.06229,0,1.57529e+33,3.17406e+43
Moon,1.51373e+09,2.67443e+10,6.47543e+10,0,-56859.7,23549.5,0,1.57529e+33,3.17406e+43
Mars,1.51373e+09,1.40611e+12,-1.0863e+13,0,1125.9,-4816.07,0,1.57529e+33,3.17406e+43
Jupiter,1.51373e+09,-8.74494e+12,-5.2452e+12,0,-3934.03,-3541.77,0,1.57529e+33,3.17406e+43
Saturn,1.51373e+09,-5.96912e+12,1.57711e+12,0,-6545.27,-590.398,0,1.57529e+33,3.17406e+43
Uranus,1.51373e+09,-4.11785e+12,-6.64056e+12,0,-665.445,-5823.8,0,1.57529e+33,3.17406e+43
Neptune,1.51373e+09,-9.7951e+11,-2.49877e+12,0,9086.36,-1749.77,0,1.57529e+33,3.17406e+43
Sun,1.5768e+09,0,0,0,0,-15.989,0,1.83732e+33,3.17508e+43
Mercury,1.5768e+09,9.24344e+11,2.33181e+13,0,606.105,18258,0,1.83732e+33,3.17508e+43
Venus,1.5768e+09,2.1729e+12,-1.1456e+13,0,1267.14,-4960.54,0,1.83732e+33,3.17508e+43
Earth,1.5768e+09,9.41444e+12,-7.90539e+11,0,5396.77,4.23392,0,1.83732e+33,3.17508e+43
Moon,1.5768e+09,7.00068e+10,2.30254e+09,0,-2029.78,61513.5,0,1.83732e+33,3.17508e+43
Mars,1.5768e+09,1.47685e+12,-1.11636e+13,0,1117.06,-4748.74,0,1.83732e+33,3.17508e+43
Jupiter,1.5768e+09,-8.99094e+12,-5.46629e+12,0,-3867.2,-3501.4,0,1.83732e+33,3.17508e+43
Saturn,1.5768e+09,-6.37551e+12,1.53923e+12,0,-6344.9,-641.206,0,1.83732e+33,3.17508e+43
Uranus,1.5768e+09,-4.15764e+12,-7.00327e+12,0,-597.508,-5711.19,0,1.83732e+33,3.17508e+43
Neptune,1.5768e+09,-3.8311e+11,-2.53263e+12,0,9745.59,713.348,0,1.83732e+33,3.17508e+43
Sun,1.63987e+09,0,0,0,0,-15.989,0,2.20933e+33,3.17607e+43
Mercury,1.63987e+09,9.62553e+11,2.44702e+13,0,605.523,18243.3,0,2.20933e+33,3.17607e+43
Venus,1.63987e+09,2.25246e+12,-1.1766e+13,0,1255.87,-4901.62,0,2.20933e+33,3.17607e+43
Earth,1.63987e+09,9.75194e+12,-7.89025e+11,0,5306.46,11.67,0,2.20933e+33,3.17607e+43
Moon,1.63987e+09,3.07686e+10,-6.29259e+10,0,55307.3,27021,0,2.20933e+33,3.17607e+43
Mars,1.63987e+09,1.54703e+12,-1.14601e+13,0,1108.51,-4684.98,0,2.20933e+33,3.17607e+43
Jupiter,1.63987e+09,-9.23286e+12,-5.6849e+12,0,-3804.58,-3463.06,0,2.20933e+33,3.17607e+43
Saturn,1.63987e+09,-6.76994e+12,1.49844e+12,0,-6165.61,-682.837,0,2.20933e+33,3.17607e+43
Uranus,1.63987e+09,-4.19338e+12,-7.35913e+12,0,-536.769,-5606.16,0,2.20933e+33,3.17607e+43
Neptune,1.63987e+09,2.37585e+11,-2.39804e+12,0,9818.74,3589,0,2.20933e+33,3.17607e+43
Sun,1.70294e+09,0,0,0,0,-15.989,0,2.24581e+33,3.17704e+43
Mercury,1.70294e+09,1.00073e+12,2.56214e+13,0,604.997,18230,0,2.24581e+33,3.17704e+43
Venus,1.70294e+09,2.33133e+12,-1.20724e+13,0,1245.08,-4845.77,0,2.24581e+33,3.17704e+43
Earth,1.70294e+09,1.00839e+13,-7.87066e+11,0,5222.09,18.3677,0,2.24581e+33,3.17704e+43
Moon,1.70294e+09,-4.48233e+10,-5.38363e+10,0,47351.4,-39346.6,0,2.24581e+33,3.17704e+43
Mars,1.70294e+09,1.61668e+12,-1.17526e+13,0,1100.25,-4624.48,0,2.24581e+33,3.17704e+43
Jupiter,1.70294e+09,-9.47094e+12,-5.90116e+12,0,-3745.72,-3426.59,0,2.24581e+33,3.17704e+43
Saturn,1.70294e+09,-7.15363e+12,1.45526e+12,0,-6003.87,-717.329,0,2.24581e+33,3.17704e+43
Uranus,1.70294e+09,-4.22548e+12,-7.70858e+12,0,-482.168,-5507.89,0,2.24581e+33,3.17704e+43
Neptune,1.70294e+09,8.46847e+11,-2.1153e+12,0,9438.98,5222,0,2.24581e+33,3.17704e+43
Sun,1.76602e+09,0,0,0,0,-15.989,0,2.24219e+33,3.178e+43
Mercury,1.76602e+09,1.03887e+12,2.67719e+13,0,604.52,18217.8,0,2.24219e+33,3.178e+43
Venus,1.76602e+09,2.40953e+12,-1.23753e+13,0,1234.74,-4792.71,0,2.24219e+33,3.178e+43
Earth,1.76602e+09,1.04108e+13,-7.84704e+11,0,5143.01,24.4266,0,2.24219e+33,3.178e+43
Moon,1.76602e+09,-6.75617e+10,1.876e+10,0,-16444.1,-59275.3,0,2.24219e+33,3.178e+43
Mars,1.76602e+09,1.68582e+12,-1.20415e+13,0,1092.24,-4566.96,0,2.24219e+33,3.178e+43
Jupiter,1.76602e+09,-9.70543e+12,-6.11516e+12,0,-3690.27,-3391.82,0,2.24219e+33,3.178e+43
Saturn,1.76602e+09,-7.5276e+12,1.41009e+12,0,-5856.95,-746.171,0,2.24219e+33,3.178e+43
Uranus,1.76602e+09,-4.25431e+12,-8.05203e+12,0,-432.843,-5415.69,0,2.24219e+33,3.178e+43
Neptune,1.76602e+09,1.41733e+12,-1.73794e+12,0,8432.17,6861.18,0,2.24219e+33,3.178e+43
Sun,1.82909e+09,0,0,0,0,-15.989,0,2.23774e+33,3.17896e+43
Mercury,1.82909e+09,1.07699e+12,2.79215e+13,0,604.084,18206.6,0,2.23774e+33,3.17896e+43
Venus,1.82909e+09,2.4871e+12,-1.2675e+13,0,1224.83,-4742.22,0,2.23774e+33,3.17896e+43
Earth,1.82909e+09,1.07328e+13,-7.81979e+11,0,5068.67,29.9297,0,2.23774e+33,3.17896e+43
Moon,1.82909e+09,-1.06787e+10,6.92565e+10,0,-60827.4,-9329.99,0,2.23774e+33,3.17896e+43
Mars,1.82909e+09,1.75447e+12,-1.23268e+13,0,1084.49,-4512.18,0,2.23774e+33,3.17896e+43
Jupiter,1.82909e+09,-9.93651e+12,-6.32703e+12,0,-3637.9,-3358.63,0,2.23774e+33,3.17896e+43
Saturn,1.82909e+09,-7.89271e+12,1.36325e+12,0,-5722.66,-770.478,0,2.23774e+33,3.17896e+43
Uranus,1.82909e+09,-4.28018e+12,-8.38984e+12,0,-388.083,-5328.96,0,2.23774e+33,3.17896e+43
Neptune,1.82909e+09,1.87506e+12,-1.23018e+12,0,5968.64,9081.99,0,2.23774e+33,3.17896e+43
Sun,1.89216e+09,0,0,0,0,-15.989,0,2.23463e+33,3.17993e+43
Mercury,1.89216e+09,1.11507e+12,2.90706e+13,0,603.686,18196.3,0,2.23463e+33,3.17993e+43
Venus,1.89216e+09,2.56405e+12,-1.29716e+13,0,1215.31,-4694.08,0,2.23463e+33,3.17993e+43
Earth,1.89216e+09,1.10503e+13,-7.78922e+11,0,4998.58,34.9462,0,2.23463e+33,3.17993e+43
Moon,1.89216e+09,5.87903e+10,3.80786e+10,0,-33475.4,51649.9,0,2.23463e+33,3.17993e+43
Mars,1.89216e+09,1.82263e+12,-1.26087e+13,0,1076.97,-4459.91,0,2.23463e+33,3.17993e+43
Jupiter,1.89216e+09,-1.01644e+13,-6.53685e+12,0,-3588.35,-3326.9,0,2.23463e+33,3.17993e+43
Saturn,1.89216e+09,-8.24971e+12,1.31499e+12,0,-5599.26,-791.098,0,2.23463e+33,3.17993e+43
Uranus,1.89216e+09,-4.30335e+12,-8.72233e+12,0,-347.301,-5247.18,0,2.23463e+33,3.17993e+43
Neptune,1.89216e+09,2.15855e+12,-6.08114e+11,0,2950.46,10457.5,0,2.23463e+33,3.17993e+43
Sun,1.95523e+09,0,0,0,0,-15.989,0,2.23312e+33,3.18091e+43
Mercury,1.95523e+09,1.15314e+12,3.02189e+13,0,603.319,18186.8,0,2.23312e+33,3.18091e+43
Venus,1.95523e+09,2.64041e+12,-1.32652e+13,0,1206.15,-4648.13,0,2.23312e+33,3.18091e+43
Earth,1.95523e+09,1.13634e+13,-7.75563e+11,0,4932.36,39.5343,0,2.23312e+33,3.18091e+43
Moon,1.95523e+09,5.88152e+10,-3.80474e+10,0,33440,51668.8,0,2.23312e+33,3.18091e+43
Mars,1.95523e+09,1.89033e+12,-1.28874e+13,0,1069.68,-4409.96,0,2.23312e+33,3.18091e+43
Jupiter,1.95523e+09,-1.03892e+13,-6.74471e+12,0,-3541.35,-3296.51,0,2.23312e+33,3.18091e+43
Saturn,1.95523e+09,-8.59923e+12,1.26553e+12,0,-5485.31,-808.687,0,2.23312e+33,3.18091e+43
Uranus,1.95523e+09,-4.32406e+12,-9.04982e+12,0,-310.002,-5169.88,0,2.23312e+33,3.18091e+43
Neptune,1.95523e+09,2.24146e+12,7.04587e+10,0,-341.92,10859.8,0,2.23312e+33,3.18091e+43
Sun,2.0183e+09,0,0,0,0,-15.989,0,2.23337e+33,3.18192e+43
Mercury,2.0183e+09,1.19118e+12,3.13667e+13,0,602.982,18178,0,2.23337e+33,3.18192e+43
Venus,2.0183e+09,2.7162e+12,-1.35559e+13,0,1197.34,-4604.2,0,2.23337e+33,3.18192e+43
Earth,2.0183e+09,1.16725e+13,-7.71926e+11,0,4869.63,43.7435,0,2.23337e+33,3.18192e+43
Moon,2.0183e+09,-1.06425e+10,-6.92226e+10,0,60866.7,-9299.99,0,2.23337e+33,3.18192e+43
Mars,2.0183e+09,1.95757e+12,-1.3163e+13,0,1062.6,-4362.16,0,2.23337e+33,3.18192e+43
Jupiter,2.0183e+09,-1.06112e+13,-6.95069e+12,0,-3496.7,-3267.37,0,2.23337e+33,3.18192e+43
Saturn,2.0183e+09,-8.94182e+12,1.21505e+12,0,-5379.65,-823.761,0,2.23337e+33,3.18192e+43
Uranus,2.0183e+09,-4.34252e+12,-9.37255e+12,0,-275.771,-5096.67,0,2.23337e+33,3.18192e+43
Neptune,2.0183e+09,2.11609e+12,7.42484e+11,0,-3602.54,10251.5,0,2.23337e+33,3.18192e+43
Sun,2.08138e+09,0,0,0,0,-15.989,0,2.23455e+33,3.18294e+43
Mercury,2.08138e+09,1.2292e+12,3.2514e+13,0,602.669,18169.8,0,2.23455e+33,3.18294e+43
Venus,2.08138e+09,2.79145e+12,-1.3844e+13,0,1188.84,-4562.13,0,2.23455e+33,3.18294e+43
Earth,2.08138e+09,1.19778e+13,-7.68035e+11,0,4810.1,47.6157,0,2.23455e+33,3.18294e+43
Moon,2.08138e+09,-6.75664e+10,-1.87283e+10,0,16452.2,-59276.7,0,2.23455e+33,3.18294e+43
Mars,2.08138e+09,2.02437e+12,-1.34357e+13,0,1055.72,-4316.35,0,2.23455e+33,3.18294e+43
Jupiter,2.08138e+09,-1.08303e+13,-7.15488e+12,0,-3454.2,-3239.4,0,2.23455e+33,3.18294e+43
Saturn,2.08138e+09,-9.27799e+12,1.16368e+12,0,-5281.28,-836.729,0,2.23455e+33,3.18294e+43
Uranus,2.08138e+09,-4.3589e+12,-9.69079e+12,0,-244.257,-5027.21,0,2.23455e+33,3.18294e+43
Neptune,2.08138e+09,1.79423e+12,1.34559e+12,0,-6524.03,8691.38,0,2.23455e+33,3.18294e+43
Sun,2.14445e+09,0,0,0,0,-15.989,0,2.23684e+33,3.18398e+43
Mercury,2.14445e+09,1.2672e+12,3.36608e+13,0,602.379,18162.1,0,2.23684e+33,3.18398e+43
Venus,2.14445e+09,2.86617e+12,-1.41294e+13,0,1180.65,-4521.8,0,2.23684e+33,3.18398e+43
Earth,2.14445e+09,1.22793e+13,-7.63909e+11,0,4753.5,51.1869,0,2.23684e+33,3.18398e+43
Moon,2.14445e+09,-4.48545e+10,5.38582e+10,0,-47311.1,-39344.7,0,2.23684e+33,3.18398e+43
Mars,2.14445e+09,2.09074e+12,-1.37055e+13,0,1049.04,-4272.39,0,2.23684e+33,3.18398e+43
Jupiter,2.14445e+09,-1.10469e+13,-7.35733e+12,0,-3413.69,-3212.5,0,2.23684e+33,3.18398e+43
Saturn,2.14445e+09,-9.60816e+12,1.11155e+12,0,-5189.39,-847.918,0,2.23684e+33,3.18398e+43
Uranus,2.14445e+09,-4.37338e+12,-1.00048e+13,0,-215.159,-4961.16,0,2.23684e+33,3.18398e+43
Neptune,2.14445e+09,1.3058e+12,1.82376e+12,0,-8842.77,6320.87,0,2.23684e+33,3.18398e+43
Sun,2.20752e+09,0,0,0,0,-15.989,0,2.24022e+33,3.18502e+43
Mercury,2.20752e+09,1.30519e+12,3.48071e+13,0,602.109,18155,0,2.24022e+33,3.18502e+43
Venus,2.20752e+09,2.94039e+12,-1.44124e+13,0,1172.74,-4483.08,0,2.24022e+33,3.18502e+43
Earth,2.20752e+09,1.25774e+13,-7.59567e+11,0,4699.57,54.4884,0,2.24022e+33,3.18502e+43
Moon,2.20752e+09,3.07368e+10,6.29367e+10,0,-55325,26993.3,0,2.24022e+33,3.18502e+43
Mars,2.20752e+09,2.1567e+12,-1.39726e+13,0,1042.54,-4230.15,0,2.24022e+33,3.18502e+43
Jupiter,2.20752e+09,-1.1261e+13,-7.55812e+12,0,-3375.01,-3186.62,0,2.24022e+33,3.18502e+43
Saturn,2.20752e+09,-9.93272e+12,1.05877e+12,0,-5103.28,-857.597,0,2.24022e+33,3.18502e+43
Uranus,2.20752e+09,-4.38609e+12,-1.03147e+13,0,-188.218,-4898.27,0,2.24022e+33,3.18502e+43
Neptune,2.20752e+09,6.96098e+11,2.13256e+12,0,-10339.6,3362.84,0,2.24022e+33,3.18502e+43
Sun,2.27059e+09,0,0,0,0,-15.989,0,2.24423e+33,3.18606e+43
Mercury,2.27059e+09,1.34316e+12,3.5953e+13,0,601.858,18148.3,0,2.24423e+33,3.18606e+43
Venus,2.27059e+09,3.01411e+12,-1.4693e+13,0,1165.09,-4445.88,0,2.24423e+33,3.18606e+43
Earth,2.27059e+09,1.28722e+13,-7.55024e+11,0,4648.11,57.5473,0,2.24423e+33,3.18606e+43
Moon,2.27059e+09,7.00093e+10,-2.27791e+09,0,2003.44,61512.9,0,2.24423e+33,3.18606e+43
Mars,2.27059e+09,2.22226e+12,-1.42371e+13,0,1036.21,-4189.53,0,2.24423e+33,3.18606e+43
Jupiter,2.27059e+09,-1.14727e+13,-7.75731e+12,0,-3338.03,-3161.69,0,2.24423e+33,3.18606e+43
Saturn,2.27059e+09,-1.0252e+13,1.00542e+12,0,-5022.35,-865.984,0,2.24423e+33,3.18606e+43
Uranus,2.27059e+09,-4.39716e+12,-1.06207e+13,0,-163.21,-4838.28,0,2.24423e+33,3.18606e+43
Neptune,2.27059e+09,2.17692e+10,2.24338e+12,0,-10876.2,92.0728,0,2.24423e+33,3.18606e+43
Sun,2.33366e+09,0,0,0,0,-15.989,0,2.24859e+33,3.18709e+43
Mercury,2.33366e+09,1.38111e+12,3.70984e+13,0,601.622,18142.1,0,2.24859e+33,3.18709e+43
Venus,2.33366e+09,3.08736e+12,-1.49712e+13,0,1157.7,-4410.09,0,2.24859e+33,3.18709e+43
Earth,2.33366e+09,1.31638e+13,-7.50295e+11,0,4598.92,60.3872,0,2.24859e+33,3.18709e+43
Moon,2.33366e+09,2.65746e+10,-6.48001e+10,0,56968.3,23337.3,0,2.24859e+33,3.18709e+43
Mars,2.33366e+09,2.28742e+12,-1.44991e+13,0,1030.06,-4150.41,0,2.24859e+33,3.18709e+43
Jupiter,2.33366e+09,-1.16821e+13,-7.95495e+12,0,-3302.62,-3137.64,0,2.24859e+33,3.18709e+43
Saturn,2.33366e+09,-1.05664e+13,9.51572e+11,0,-4946.09,-873.26,0,2.24859e+33,3.18709e+43
Uranus,2.33366e+09,-4.40672e+12,-1.0923e+13,0,-139.943,-4780.98,0,2.24859e+33,3.18709e+43
Neptune,2.33366e+09,-6.54585e+11,2.14599e+12,0,-10403.4,-3188.05,0,2.24859e+33,3.18709e+43
Sun,2.39674e+09,0,0,0,0,-15.989,0,2.2526e+33,3.1881e+43
Mercury,2.39674e+09,1.41905e+12,3.82435e+13,0,601.402,18136.2,0,2.2526e+33,3.1881e+43
Venus,2.39674e+09,3.16015e+12,-1.52473e+13,0,1150.54,-4375.62,0,2.2526e+33,3.1881e+43
Earth,2.39674e+09,1.34524e+13,-7.45394e+11,0,4551.85,63.0288,0,2.2526e+33,3.1881e+43
Moon,2.39674e+09,-4.82448e+10,-5.08698e+10,0,44655.7,-42311.3,0,2.2526e+33,3.1881e+43
Mars,2.39674e+09,2.3522e+12,-1.47587e+13,0,1024.06,-4112.7,0,2.2526e+33,3.1881e+43
Jupiter,2.39674e+09,-1.18893e+13,-8.1511e+12,0,-3268.68,-3114.43,0,2.2526e+33,3.1881e+43
Saturn,2.39674e+09,-1.0876e+13,8.97299e+11,0,-4874.05,-879.574,0,2.2526e+33,3.1881e+43
Uranus,2.39674e+09,-4.41485e+12,-1.12218e+13,0,-118.247,-4726.15,0,2.2526e+33,3.1881e+43
Neptune,2.39674e+09,-1.2702e+12,1.84946e+12,0,-8965.26,-6173.49,0,2.2526e+33,3.1881e+43
Sun,2.45981e+09,0,0,0,0,-15.989,0,2.25607e+33,3.18908e+43
Mercury,2.45981e+09,1.45697e+12,3.93882e+13,0,601.195,18130.6,0,2.25607e+33,3.18908e+43
Venus,2.45981e+09,3.2325e+12,-1.55212e+13,0,1143.6,-4342.39,0,2.25607e+33,3.18908e+43
Earth,2.45981e+09,1.37381e+13,-7.40331e+11,0,4506.73,65.4905,0,2.25607e+33,3.18908e+43
Moon,2.45981e+09,-6.60915e+10,2.32952e+10,0,-20482,-58041.9,0,2.25607e+33,3.18908e+43
Mars,2.45981e+09,2.4166e+12,-1.50159e+13,0,1018.22,-4076.32,0,2.25607e+33,3.18908e+43
Jupiter,2.45981e+09,-1.20945e+13,-8.34581e+12,0,-3236.1,-3092,0,2.25607e+33,3.18908e+43
Saturn,2.45981e+09,-1.11813e+13,8.42654e+11,0,-4805.84,-885.054,0,2.25607e+33,3.18908e+43
Uranus,2.45981e+09,-4.42166e+12,-1.15172e+13,0,-97.9745,-4673.64,0,2.25607e+33,3.18908e+43
Neptune,2.45981e+09,-1.76795e+12,1.38131e+12,0,-6695.16,-8587.6,0,2.25607e+33,3.18908e+43
Sun,2.52288e+09,0,0,0,0,-15.989,0,2.2584e+33,3.19002e+43
Mercury,2.52288e+09,1.49488e+12,4.05326e+13,0,601,18125.4,0,2.2584e+33,3.19002e+43
Venus,2.52288e+09,3.30442e+12,-1.5793e+13,0,1136.88,-4310.33,0,2.2584e+33,3.19002e+43
Earth,2.52288e+09,1.40209e+13,-7.35119e+11,0,4463.43,67.7884,0,2.2584e+33,3.19002e+43
Moon,2.52288e+09,-6.69976e+09,6.97182e+10,0,-61284.2,-5916.62,0,2.2584e+33,3.19002e+43
Mars,2.52288e+09,2.48064e+12,-1.52709e+13,0,1012.52,-4041.18,0,2.2584e+33,3.19002e+43
Jupiter,2.52288e+09,-1.22976e+13,-8.53914e+12,0,-3204.8,-3070.31,0,2.2584e+33,3.19002e+43
Saturn,2.52288e+09,-1.14823e+13,7.87687e+11,0,-4741.14,-889.805,0,2.2584e+33,3.19002e+43
Uranus,2.52288e+09,-4.42724e+12,-1.18094e+13,0,-78.9955,-4623.27,0,2.2584e+33,3.19002e+43
Neptune,2.52288e+09,-2.10164e+12,7.84973e+11,0,-3803.43,-10206.5,0,2.2584e+33,3.19002e+43
Sun,2.58595e+09,0,0,0,0,-15.989,0,2.25941e+33,3.19092e+43
Mercury,2.58595e+09,1.53278e+12,4.16766e+13,0,600.817,18120.4,0,2.25941e+33,3.19092e+43
Venus,2.58595e+09,3.37592e+12,-1.60629e+13,0,1130.36,-4279.37,0,2.25941e+33,3.19092e+43
Earth,2.58595e+09,1.43011e+13,-7.29767e+11,0,4421.82,69.9366,0,2.25941e+33,3.19092e+43
Moon,2.58595e+09,-6.9584e+10,-7.97874e+09,0,6990.18,-61183.8,0,2.25941e+33,3.19092e+43
Mars,2.58595e+09,2.54433e+12,-1.55237e+13,0,1006.96,-4007.22,0,2.25941e+33,3.19092e+43
Jupiter,2.58595e+09,-1.24988e+13,-8.73111e+12,0,-3174.69,-3049.32,0,2.25941e+33,3.19092e+43
Saturn,2.58595e+09,-1.17794e+13,7.32441e+11,0,-4679.63,-893.918,0,2.25941e+33,3.19092e+43
Uranus,2.58595e+09,-4.43165e+12,-1.20985e+13,0,-61.195,-4574.9,0,2.25941e+33,3.19092e+43
Neptune,2.58595e+09,-2.24027e+12,1.1578e+11,0,-558.033,-10879.8,0,2.25941e+33,3.19092e+43
Sun,2.64902e+09,0,0,0,0,-15.989,0,2.2586e+33,3.19178e+43
Mercury,2.64902e+09,1.57067e+12,4.28204e+13,0,600.644,18115.7,0,2.2586e+33,3.19178e+43
Venus,2.64902e+09,3.44701e+12,-1.63309e+13,0,1124.02,-4249.44,0,2.2586e+33,3.19178e+43
Earth,2.64902e+09,1.45787e+13,-7.24283e+11,0,4381.8,71.948,0,2.2586e+33,3.19178e+43
Moon,2.64902e+09,-3.5082e+10,6.07387e+10,0,-53201.2,-30821.4,0,2.2586e+33,3.19178e+43
Mars,2.64902e+09,2.60767e+12,-1.57744e+13,0,1001.53,-3974.36,0,2.2586e+33,3.19178e+43
Jupiter,2.64902e+09,-1.26981e+13,-8.92179e+12,0,-3145.7,-3028.99,0,2.2586e+33,3.19178e+43
Saturn,2.64902e+09,-1.20727e+13,6.76953e+11,0,-4621.06,-897.47,0,2.2586e+33,3.19178e+43
Uranus,2.64902e+09,-4.43498e+12,-1.23845e+13,0,-44.4711,-4528.41,0,2.2586e+33,3.19178e+43
Neptune,2.64902e+09,-2.17092e+12,-5.6416e+11,0,2740.09,-10544.5,0,2.2586e+33,3.19178e+43
Sun,2.7121e+09,0,0,0,0,-15.989,0,2.25642e+33,3.19259e+43
Mercury,2.7121e+09,1.60855e+12,4.39638e+13,0,600.48,18111.3,0,2.25642e+33,3.19259e+43
Venus,2.7121e+09,3.51771e+12,-1.6597e+13,0,1117.87,-4220.5,0,2.25642e+33,3.19259e+43
Earth,2.7121e+09,1.48539e+13,-7.18677e+11,0,4343.26,73.8339,0,2.25642e+33,3.19259e+43
Moon,2.7121e+09,4.3005e+10,5.54062e+10,0,-48525.7,37734.4,0,2.25642e+33,3.19259e+43
Mars,2.7121e+09,2.67067e+12,-1.6023e+13,0,996.235,-3942.55,0,2.25642e+33,3.19259e+43
Jupiter,2.7121e+09,-1.28956e+13,-9.1112e+12,0,-3117.76,-3009.29,0,2.25642e+33,3.19259e+43
Saturn,2.7121e+09,-1.23624e+13,6.21257e+11,0,-4565.2,-900.527,0,2.25642e+33,3.19259e+43
Uranus,2.7121e+09,-4.43728e+12,-1.26677e+13,0,-28.7333,-4483.66,0,2.25642e+33,3.19259e+43
Neptune,2.7121e+09,-1.89997e+12,-1.19171e+12,0,5784.77,-9231.27,0,2.25642e+33,3.19259e+43
Sun,2.77517e+09,0,0,0,0,-15.989,0,2.2512e+33,3.19337e+43
Mercury,2.77517e+09,1.64642e+12,4.5107e+13,0,600.325,18107.1,0,2.2512e+33,3.19337e+43
Venus,2.77517e+09,3.58803e+12,-1.68613e+13,0,1111.89,-4192.48,0,2.2512e+33,3.19337e+43
Earth,2.77517e+09,1.51267e+13,-7.12955e+11,0,4306.11,75.6044,0,2.2512e+33,3.19337e+43
Moon,2.77517e+09,6.75351e+10,-1.86551e+10,0,16303.7,59330.1,0,2.2512e+33,3.19337e+43
Mars,2.77517e+09,2.73334e+12,-1.62697e+13,0,991.061,-3911.73,0,2.2512e+33,3.19337e+43
Jupiter,2.77517e+09,-1.30914e+13,-9.29939e+12,0,-3090.81,-2990.17,0,2.2512e+33,3.19337e+43
Saturn,2.77517e+09,-1.26486e+13,5.65383e+11,0,-4511.84,-903.145,0,2.2512e+33,3.19337e+43
Uranus,2.77517e+09,-4.43862e+12,-1.29481e+13,0,-13.9008,-4440.55,0,2.2512e+33,3.19337e+43
Neptune,2.77517e+09,-1.4531e+12,-1.70896e+12,0,8281.26,-7070,0,2.2512e+33,3.19337e+43
Sun,2.83824e+09,0,0,0,0,-15.989,0,2.24452e+33,3.19412e+43
Mercury,2.83824e+09,1.68428e+12,4.625e+13,0,600.178,18103.1,0,2.24452e+33,3.19412e+43
Venus,2.83824e+09,3.65797e+12,-1.71238e+13,0,1106.08,-4165.33,0,2.24452e+33,3.19412e+43
Earth,2.83824e+09,1.53971e+13,-7.07125e+11,0,4270.27,77.2686,0,2.24452e+33,3.19412e+43
Moon,2.83824e+09,7.11181e+09,-6.96819e+10,0,61244.8,6234.61,0,2.24452e+33,3.19412e+43
Mars,2.83824e+09,2.79569e+12,-1.65145e+13,0,986.005,-3881.84,0,2.24452e+33,3.19412e+43
Jupiter,2.83824e+09,-1.32855e+13,-9.48639e+12,0,-3064.79,-2971.62,0,2.24452e+33,3.19412e+43
Saturn,2.83824e+09,-1.29316e+13,5.09356e+11,0,-4460.79,-905.375,0,2.24452e+33,3.19412e+43
Uranus,2.83824e+09,-4.43905e+12,-1.32259e+13,0,0.0987061,-4398.99,0,2.24452e+33,3.19412e+43
Neptune,2.83824e+09,-8.7145e+11,-2.06766e+12,0,10018.4,-4247.71,0,2.24452e+33,3.19412e+43
Sun,2.90131e+09,0,0,0,0,-15.989,0,2.23744e+33,3.19485e+43
Mercury,2.90131e+09,1.72213e+12,4.73926e+13,0,600.038,18099.2,0,2.23744e+33,3.19485e+43
Venus,2.90131e+09,3.72755e+12,-1.73847e+13,0,1100.42,-4139.01,0,2.23744e+33,3.19485e+43
Earth,2.90131e+09,1.56653e+13,-7.01193e+11,0,4235.65,78.8348,0,2.23744e+33,3.19485e+43
Moon,2.90131e+09,-6.08884e+10,-3.46131e+10,0,30416,-53545.4,0,2.23744e+33,3.19485e+43
Mars,2.90131e+09,2.85772e+12,-1.67574e+13,0,981.061,-3852.85,0,2.23744e+33,3.19485e+43
Jupiter,2.90131e+09,-1.3478e+13,-9.67223e+12,0,-3039.64,-2953.6,0,2.23744e+33,3.19485e+43
Saturn,2.90131e+09,-1.32114e+13,4.532e+11,0,-4411.88,-907.257,0,2.23744e+33,3.19485e+43
Uranus,2.90131e+09,-4.43863e+12,-1.3501e+13,0,13.33,-4358.87,0,2.23744e+33,3.19485e+43
Neptune,2.90131e+09,-2.08951e+11,-2.23453e+12,0,10825.3,-1034.96,0,2.23744e+33,3.19485e+43
Sun,2.96438e+09,0,0,0,0,-15.989,0,2.23052e+33,3.19556e+43
Mercury,2.96438e+09,1.75997e+12,4.85351e+13,0,599.906,18095.6,0,2.23052e+33,3.19556e+43
Venus,2.96438e+09,3.79679e+12,-1.76439e+13,0,1094.91,-4113.49,0,2.23052e+33,3.19556e+43
