-0.000001 9997.606751
0.000199 9997.575714
0.000399 9997.543352
0.000599 9997.509581
0.000799 9997.474302
0.000999 9997.437401
0.001199 9997.398746
0.001399 9997.358186
0.001599 9997.315549
0.001799 9997.270639
0.001999 9997.223234
0.002199 9997.173081
0.002399 9997.119895
0.002599 9997.063352
0.002799 9997.003088
0.002999 9996.938692
0.003199 9996.869702
0.003399 9996.795597
0.003599 9996.715792
0.003799 9996.629636
0.003999 9996.536400
0.004199 9996.435279
0.004399 9996.325391
0.004599 9996.205778
0.004799 9996.075428
0.004999 9995.933298
0.005199 9995.929209
0.005399 9995.928438
0.005600 9995.929573
0.005800 9995.931326
0.006000 9995.932562
0.006200 9995.932333
0.006400 9995.929896
0.006600 9995.924734
0.006800 9995.916571
0.007001 9995.905375
0.007201 9995.891370
0.007401 9995.875025
0.007601 9995.857040
0.007801 9995.838379
0.008001 9995.820200
0.008201 9995.803849
0.008402 9995.790835
0.008602 9995.782796
0.008802 9995.781462
0.009002 9995.788613
0.009202 9995.806031
0.009402 9995.835449
0.009602 9995.878490
0.009802 9995.936606
0.010002 9996.011013
0.010202 9996.097747
0.010402 9996.191753
0.010602 9996.291968
0.010803 9996.397303
0.011003 9996.506659
0.011203 9996.618942
0.011403 9996.733078
0.011603 9996.848023
0.011803 9996.962773
0.012003 9997.076376
0.012203 9997.187939
0.012403 9997.296635
0.012603 9997.401709
0.012803 9997.502485
0.013003 9997.598367
0.013203 9997.688841
0.013403 9997.773474
0.013603 9997.851919
0.013803 9997.923907
0.014003 9997.989247
0.014203 9998.047823
0.014403 9998.099585
0.014603 9998.144547
0.014803 9998.182777
0.015003 9998.214385
0.015203 9998.239644
0.015403 9998.259075
0.015603 9998.273284
0.015803 9998.282834
0.016003 9998.288254
0.016203 9998.290037
0.016403 9998.288647
0.016603 9998.284519
0.016803 9998.278058
0.017003 9998.269643
0.017203 9998.259625
0.017403 9998.248329
0.017604 9998.236051
0.017804 9998.223063
0.018004 9998.209608
0.018204 9998.195906
0.018404 9998.182149
0.018604 9998.168505
0.018804 9998.155119
0.019004 9998.142112
0.019204 9998.129584
0.019404 9998.117615
0.019604 9998.106265
0.019804 9998.095578
0.020004 9998.085583
0.020204 9998.076297
0.020404 9998.067720
0.020604 9998.059840
0.020804 9998.052639
0.021004 9998.046092
0.021204 9998.040172
0.021404 9998.034847
0.021604 9998.030082
0.021804 9998.025841
0.022004 9998.022088
0.022204 9998.018784
0.022404 9998.015893
0.022605 9998.013376
0.022805 9998.011199
0.023005 9998.009326
0.023205 9998.007725
0.023405 9998.006364
0.023605 9998.005214
0.023805 9998.004248
0.024005 9998.003442
0.024205 9998.002772
0.024405 9998.002219
0.024605 9998.001765
0.024805 9998.001394
0.025005 9998.001094
0.025205 9998.000851
0.025405 9998.000657
0.025605 9998.000503
0.025805 9998.000381
0.026005 9998.000286
0.026205 9998.000213
0.026405 9998.000157
0.026605 9998.000114
0.026805 9998.000082
0.027005 9998.000059
0.027205 9998.000041
0.027405 9998.000029
0.027606 9998.000020
0.027806 9998.000014
0.028006 9998.000010
0.028206 9998.000007
0.028406 9998.000005
0.028606 9998.000004
0.028806 9998.000003
0.029006 9998.000002
0.029206 9998.000002
0.029406 9998.000001
0.029606 9998.000001
0.029806 9998.000001
0.030006 9998.000000
0.030206 9998.000000
0.030406 9998.000000
0.030606 9998.000000
0.030806 9998.000000
0.031006 9998.000000
0.031206 9998.000000
0.031406 9998.000000
0.031606 9998.000000
0.031806 9998.000000
0.032006 9998.000000
0.032206 9998.000000
0.032406 9998.000000
0.032607 9998.000000
0.032807 9998.000000
0.033007 9998.000000
0.033207 9998.000000
0.033407 9998.000000
0.033607 9998.000000
0.033807 9998.000000
0.034007 9998.000000
0.034207 9998.000000
0.034407 9998.000000
0.034607 9998.000000
0.034807 9998.000000
0.035007 9998.000000
0.035207 9998.000000
0.035407 9998.000000
0.035607 9998.000000
0.035807 9998.000000
0.036007 9998.000000
0.036207 9998.000000
0.036407 9998.000000
0.036607 9998.000000
0.036807 9998.000000
0.037007 9998.000000
0.037207 9998.000000
0.037407 9998.000000
0.037608 9998.000000
0.037808 9998.000000
0.038008 9998.000000
0.038208 9998.000000
0.038408 9998.000000
0.038608 9998.000000
0.038808 9998.000000
0.039008 9998.000000
0.039208 9998.000000
0.039408 9998.000000
0.039608 9998.000000
0.039808 9998.000000
0.040008 9998.000000
0.040208 9998.000000
0.040408 9998.000000
0.040608 9998.000000
0.040808 9998.000000
0.041008 9998.000000
0.041208 9998.000000
0.041408 9998.000000
0.041608 9998.000000
0.041808 9998.000000
0.042008 9998.000000
0.042208 9998.000000
0.042408 9998.000000
0.042609 9998.000000
0.042809 9998.000000
0.043009 9998.000000
0.043209 9998.000000
0.043409 9998.000000
0.043609 9998.000000
0.043809 9998.000000
0.044009 9998.000000
0.044209 9998.000000
0.044409 9998.000000
0.044609 9998.000000
0.044809 9998.000000
0.045009 9998.000000
0.045209 9998.000000
0.045409 9998.000000
0.045609 9998.000000
0.045809 9998.000000
0.046009 9998.000000
0.046209 9998.000000
0.046409 9998.000000
0.046609 9998.000000
0.046809 9998.000000
0.047009 9998.000000
0.047209 9998.000000
0.047409 9998.000000
0.047610 9998.000000
0.047810 9998.000000
0.048010 9998.000000
0.048210 9998.000000
0.048410 9998.000000
0.048610 9998.000000
0.048810 9998.000000
0.049010 9998.000000
0.049210 9998.000000
0.049410 9998.000000
0.049610 9998.000000
0.049810 9998.000000
0.050010 9998.000000
0.050210 9998.000000
0.050410 9998.000000
0.050610 9998.000000
0.050810 9998.000000
0.051010 9998.000000
0.051210 9998.000000
0.051410 9998.000000
0.051610 9998.000000
0.051810 9998.000000
0.052010 9998.000000
0.052210 9998.000000
0.052410 9998.000000
0.052611 9998.000000
0.052811 9998.000000
0.053011 9998.000000
0.053211 9998.000000
0.053411 9998.000000
0.053611 9998.000000
0.053811 9998.000000
0.054011 9998.000000
0.054211 9998.000000
0.054411 9998.000000
0.054611 9998.000000
0.054811 9998.000000
0.055011 9998.000000
0.055211 9998.000000
0.055411 9998.000000
0.055611 9998.000000
0.055811 9998.000000
0.056011 9998.000000
0.056211 9998.000000
0.056411 9998.000000
0.056611 9998.000000
0.056811 9998.000000
0.057011 9998.000000
0.057211 9998.000000
0.057411 9998.000000
0.057612 9998.000000
0.057812 9998.000000
0.058012 9998.000000
0.058212 9998.000000
0.058412 9998.000000
0.058612 9998.000000
0.058812 9998.000000
0.059012 9998.000000
0.059212 9998.000000
0.059412 9998.000000
0.059612 9998.000000
0.059812 9998.000000
0.060012 9998.000000
0.060212 9998.000000
0.060412 9998.000000
0.060612 9998.000000
0.060812 9998.000000
0.061012 9998.000000
0.061212 9998.000000
0.061412 9998.000000
0.061612 9998.000000
0.061812 9998.000000
0.062012 9998.000000
0.062212 9998.000000
0.062412 9998.000000
0.062613 9998.000000
0.062813 9998.000000
0.063013 9998.000000
0.063213 9998.000000
0.063413 9998.000000
0.063613 9998.000000
0.063813 9998.000000
0.064013 9998.000000
0.064213 9998.000000
0.064413 9998.000000
0.064613 9998.000000
0.064813 9998.000000
0.065013 9998.000000
0.065213 9998.000000
0.065413 9998.000000
0.065613 9998.000000
0.065813 9998.000000
0.066013 9998.000000
0.066213 9998.000000
0.066413 9998.000000
0.066613 9998.000000
0.066813 9998.000000
0.067013 9998.000000
0.067213 9998.000000
0.067413 9998.000000
0.067614 9998.000000
0.067814 9998.000000
0.068014 9998.000000
0.068214 9998.000000
0.068414 9998.000000
0.068614 9998.000000
0.068814 9998.000000
0.069014 9998.000000
0.069214 9998.000000
0.069414 9998.000000
0.069614 9998.000000
0.069814 9998.000000
0.070014 9998.000000
0.070214 9998.000000
0.070414 9998.000000
0.070614 9998.000000
0.070814 9998.000000
0.071014 9998.000000
0.071214 9998.000000
0.071414 9998.000000
0.071614 9998.000000
0.071814 9998.000000
0.072014 9998.000000
0.072214 9998.000000
0.072414 9998.000000
0.072615 9998.000000
0.072815 9998.000000
0.073015 9998.000000
0.073215 9998.000000
0.073415 9998.000000
0.073615 9998.000000
0.073815 9998.000000
0.074015 9998.000000
0.074215 9998.000000
0.074415 9998.000000
0.074615 9998.000000
0.074815 9998.000000
0.075015 9998.000000
0.075215 9998.000000
0.075415 9998.000000
0.075615 9998.000000
0.075815 9998.000000
0.076015 9998.000000
0.076215 9998.000000
0.076415 9998.000000
0.076615 9998.000000
0.076815 9998.000000
0.077015 9998.000000
0.077215 9998.000000
0.077415 9998.000000
0.077616 9998.000000
0.077816 9998.000000
0.078016 9998.000000
0.078216 9998.000000
0.078416 9998.000000
0.078616 9998.000000
0.078816 9998.000000
0.079016 9998.000000
0.079216 9998.000000
0.079416 9998.000000
0.079616 9998.000000
0.079816 9998.000000
0.080016 9998.000000
0.080216 9998.000000
0.080416 9998.000000
0.080616 9998.000000
0.080816 9998.000000
0.081016 9998.000000
0.081216 9998.000000
0.081416 9998.000000
0.081616 9998.000000
0.081816 9998.000000
0.082016 9998.000000
0.082216 9998.000000
0.082416 9998.000000
0.082617 9998.000000
0.082817 9998.000000
0.083017 9998.000000
0.083217 9998.000000
0.083417 9998.000000
0.083617 9998.000000
0.083817 9998.000000
0.084017 9998.000000
0.084217 9998.000000
0.084417 9998.000000
0.084617 9998.000000
0.084817 9998.000000
0.085017 9998.000000
0.085217 9998.000000
0.085417 9998.000000
0.085617 9998.000000
0.085817 9998.000000
0.086017 9998.000000
0.086217 9998.000000
0.086417 9998.000000
0.086617 9998.000000
0.086817 9998.000000
0.087017 9998.000000
0.087217 9998.000000
0.087417 9998.000000
0.087618 9998.000000
0.087818 9998.000000
0.088018 9998.000000
0.088218 9998.000000
0.088418 9998.000000
0.088618 9998.000000
0.088818 9998.000000
0.089018 9998.000000
0.089218 9998.000000
